Tweet,Date,Retweet,Favorite,Tweet Source,Tweet Language,User Name,User Language
RT @freerci: Pourquoi ce rejouire de l'intervention française et onusienne pour deloger Laurent Gbagbo?#CIV2010 #civsocial #civpaix,2011-04-04 20:31:58 +0000 Mon,1,0,TweetDeck,fr,la mangouste....,fr
"RT @jpehouman: S.O.S, #civsocial, #civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dia… (cont) http://deck.ly/~zv2TN",2011-04-04 20:47:38 +0000 Mon,2,0,TweetDeck,en,obamo,en
"S.O.S, #civsocial, #civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 20:53:38 +0000 Mon,0,0,UberSocial Pro for iPhone,en,PiLs - Track Knights,en
URGENT! nombreux blessé et tué dans les quartier Agban et Akouedo Impossibl d'aller ver lè different centre hospitaliers #civ2010 #civsocial,2011-04-04 21:01:27 +0000 Mon,12,0,TweetDeck,fr,tohouri.com,fr
"S.O.S, #civsocial, #civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64",2011-04-04 21:08:40 +0000 Mon,2,0,Twitter Web Client,en,HOKUTO NO KEN,en
seriez-vous disposé à faire de la publicité gratuite sur votre site pour l'opérateur qi offira des unités aux ivoiriens? #civ2010 #civsocial,2011-04-04 21:09:11 +0000 Mon,1,0,TweetDeck,fr,Jean-Patrick Ehouman,en
RT @diabymohamed: à tous ceux qui ont une connexion wifi passer en mode non securisé pour fournir accès aux voisins #civ2010 #civsocial,2011-04-04 21:09:23 +0000 Mon,1,0,Ubuntu,fr,p. long,fr
ns ns engageons à diffuser d la pub gratuite à tt opérateur qi offrirait d unités aux ivoiriens pr l actions humanitaire #civ2010 #civsocial,2011-04-04 21:11:47 +0000 Mon,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@sacregis et moi prèts a diffuser l pub gratuite contr unités téléphoniq pr l bénévols sur l terrain. Rejoignez-ns #civ2010 #civsocial,2011-04-04 21:13:24 +0000 Mon,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@jpehouman Bravo JP! J'apprécie son engagement citoyen!La Ci nlle compte sur des personnes comme toi! #civ2010 #civsocial,2011-04-04 21:14:10 +0000 Mon,0,0,TweetDeck,fr,Thesphinx225,fr
"meme si vous avez 1 blog, rejoignez-ns pr diffuser la pub gratuite en échange d'unités téléphoniq pr bénévol sur terrain #civ2010 #civsocial",2011-04-04 21:16:21 +0000 Mon,3,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@alloicilafrance @sacregis & moi prèts à offrir pub gratuite en échange d'unité pr les bénévol en action humanitair en #civ2010 - #civsocial,2011-04-04 21:19:45 +0000 Mon,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
L'heure des comptes est passée.Peu importe désormais le camp ou le parti.Nous sommes tous ivos et devons nous entraider. #civsocial #civ2010,2011-04-04 21:22:04 +0000 Mon,6,0,Twitter for iPhone,fr,JoelleET,en
@teekenb en tout cas je tire mon chapeau a tous les démocrates sur le fil #civ2010 surtout depuis la chaîne de solidarité #civsocial BIG UP,2011-04-04 21:23:21 +0000 Mon,4,0,Echofon,fr,civ,fr
ivorian webmasters are offering free ads 4 any mobile company which'll offer free calls to humanitarian actors #civ2010 #civsocial #spread,2011-04-04 21:24:17 +0000 Mon,8,1,TweetDeck,en,Jean-Patrick Ehouman,en
@sixtem63 Yes le poing en l'aire a la Black Panthers !! VIVE LA DEMOCRATIE #civ2010 #civsocial,2011-04-04 21:25:32 +0000 Mon,2,0,TweetDeck,en,teekenb,en
RT @jpehouman ivorian webmasters are offering free ads 4 any mobile company offering free calls to humanitarian actors #civ2010 #civsocial,2011-04-04 21:25:53 +0000 Mon,1,0,Twitter Web Client,en,Lova Rakotomalala,en
RT @jpehouman ivorian webmasters offering free ads 4 any mobile company which'll offer free calls to humanitarian actors #civ2010 #civsocial,2011-04-04 21:26:29 +0000 Mon,0,0,Twitter Web Client,en,Mafoya Dossoumon,en
Numéros d'urgence et gestes de premiers secours #civsocial #civ2010--- Médecins ---* ‎20 32 13 35 numéro (cont) tl.gd/9li0rf,2011-04-04 21:33:37 +0000 Mon,3,0,Twitter for iPhone,fr,JoelleET,en
RT @jpehouman: ivorian webmasters offer free ads 4 mobile company that offers free calls to humanitarian actors #civ2010 #civsocial #spread,2011-04-04 21:37:11 +0000 Mon,1,0,Hootsuite,en,Linda Raftree,en
join us and publish free ads 4 any mobile company which'll offer free calls to humanitarian actors in Ivory Coast #civ2010 #civsocial,2011-04-04 21:39:42 +0000 Mon,3,0,TweetDeck,en,Jean-Patrick Ehouman,en
Oui @jpehouman: seriez-vous disposé à faire de la pub gratuite sur votre site pour l'opérateur qi offira des unités #civ2010 #civsocial,2011-04-04 21:42:44 +0000 Mon,0,0,Twitter for iPhone,fr,Stéphane K,fr
@jeune_afrique il parait que vous avez parlé de #CIVsocial un lien s'il vous plait ? #CIV2010,2011-04-04 22:09:16 +0000 Mon,0,0,Twitter Web Client,fr,Anna Guèye,fr
If you have family in #IvoryCoast or simply want to help with GSM credits go here http://ow.ly/4t39e via @TexasinAFrica #civsocial #civ2010,2011-04-04 22:13:42 +0000 Mon,8,0,Hootsuite,en,Senam Beheton,en
RT @eBizAfricaRev: Twitter with #civsocial helping civilians fm #abidjan to solve emergency issues. #civ2010,2011-04-04 22:16:24 +0000 Mon,2,0,Twitter Web Client,en,Anna Guèye,fr
RT @edithbrou Besoin d'aide ou envie d'être utile dans votre domaine allez --&gt;&gt; #civsocial #civpaix ou #webiv Twittons utile #civ2010 #ac360,2011-04-04 22:17:11 +0000 Mon,1,0,Twitter Web Client,fr,Anna Guèye,fr
MBOASU.COM vous permet de recharger le crédit téléphonique de vos proches à l'étranger. http://ow.ly/4t3dU #civ2010 #civsocial,2011-04-04 22:17:36 +0000 Mon,0,0,Twitter Web Client,fr,Senam Beheton,en
Disclaimer. I am not endorsing MBOASU service. Never used it but others could tell us if they are worthy. #civ2010 #civsocial @africatechie,2011-04-04 22:19:39 +0000 Mon,0,0,Hootsuite,en,Senam Beheton,en
@BIG_BOSS_BIG ça a commencé quand civsocial ? vendredi ? c'est diabymo ?,2011-04-04 22:20:40 +0000 Mon,0,0,Twitter Web Client,fr,Anna Guèye,fr
SOS Medecins: 22 44 53 53 Recommandation 1er soins pour les blessés: 22 44 46 31 #civ2010 #civsocial,2011-04-04 22:22:00 +0000 Mon,2,1,TweetDeck,fr,la mangouste....,fr
"#civsocial si enfant vs demande ou vas tu papa?Ne lui dites pas au travail, Repondez lui j vais faire 1 monde meilleur.Protegeons ns enfants",2011-04-04 22:27:13 +0000 Mon,1,1,Seesmic for iPhone,fr,eBiz Africa Review,en
#civ2010 #civsocial Numéros Médecins d'urgence : Dr Kone 07 91 84 62 Yopougon (Chir) Dr N’guessan 07 66 66 (cont) http://tl.gd/9lp7br,2011-04-04 22:36:24 +0000 Mon,4,1,TwitLonger Beta,fr,JoelleET,en
“@diabymohamed: Je demande à toceux qui ont une connexion wifi de pen mode non securisé pour fournir accès aux voisins #civ2010 #civsocial”,2011-04-04 22:45:56 +0000 Mon,1,0,Twitter for iPad,fr,babus taj,en
@abidjanais_11 De nombreux blessés et tués dans les quartiers environnants Agban et Akouedo. #civsocial #civ2010,2011-04-04 23:15:13 +0000 Mon,5,0,Twitter Web Client,fr,Ivory Coast Crisis,it
#civ2010 gbagbo est-il encore vivant? siono on le veut vivant pour le juger. #civsocial,2011-04-04 23:20:57 +0000 Mon,0,0,Twitter Web Client,fr,karamoko ibrahima,fr
URGENT ! Nombreux blessés & tués ds les quartiers autour Agban & Akouedo. Impossibilité aller vers centres hospitaliers #civ2010 #civsocial,2011-04-04 23:29:48 +0000 Mon,3,0,TweetDeck,fr,Emmanuel L.,fr
plus de tir et de detonation a yopougon depuis plus de 30 min. #civ2010 #civsocial,2011-04-05 00:07:51 +0000 Tue,1,0,Twitter Web Client,fr,karamoko ibrahima,fr
Cet homme mérite toute l'attention de la communauté Ivoirienne : @cartunelo #civ2010 #civsocial #civpaix #webiv #cartunelo,2011-04-05 01:20:09 +0000 Tue,0,0,Twitter Web Client,fr,Didier VALETTE,fr
Something we can do for Cote d'Ivoire http://bit.ly/fht7o0 #civSocial #civ2010 #civ2011,2011-04-05 02:40:54 +0000 Tue,0,0,Twitter Web Client,en,Mafoya Dossoumon,en
merci à Mme Mariam Fofana qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn - #civsocial #civ2010,2011-04-05 04:06:40 +0000 Tue,1,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@sixtem63 paypal et carte bancaire #civsocial #civ2010,2011-04-05 04:17:27 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@jpehouman merci excellente initiative #civ2010 #civsocial,2011-04-05 04:24:06 +0000 Tue,0,0,Echofon,fr,civ,fr
merci à Solana Larsen qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn - Total = 20€ #civsocial #civ2010,2011-04-05 04:25:02 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
Thanks Solana Larsen for donating 10€ for an emergency call center for ivory coast http://bit.ly/hguvCn - Total = 20€ #civsocial #civ2010,2011-04-05 04:26:45 +0000 Tue,0,0,TweetDeck,en,Jean-Patrick Ehouman,en
Pour tous ceux qui veulent twitter utile et apporter de l'aide à leur prochain ! #civsocial #3emecamp #civ2010,2011-04-05 04:29:50 +0000 Tue,0,0,TweetDeck,fr,Jean-Charles T. SLH,fr
"Des initiatives comme #civsocial , c'est ça l'esprit #3emecamp, puisse Dieu en inspirer d'avantage ! #civ #civ2010 #cotedivoire",2011-04-05 04:30:49 +0000 Tue,0,0,TweetDeck,fr,Jean-Charles T. SLH,fr
Souvenons-nous qu'une balle ou un obus n'a aucune tendance politique ... #3emecamp #civ2010 #civ2011 #cotedivoire #civ #civsocial,2011-04-05 04:32:12 +0000 Tue,1,0,TweetDeck,fr,Jean-Charles T. SLH,fr
@sixtem63 non. ce sont des dons réels. ça prend moins de 30s pour remplir le formulaire paypal #civsocial #civ2010,2011-04-05 04:35:24 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"@cathivoire tu peux faire 1 don directement sur l site de l'opération http://bit.ly/hguvCn - tu clique sur ""Donate now"" #civsocial #civ2010",2011-04-05 05:11:08 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Mme/Mr Sylla qui vient de donner 20€ pour le call center d'urgence http://bit.ly/hguvCn - Total = 40€ #civsocial #civ2010,2011-04-05 05:14:02 +0000 Tue,0,0,TweetDeck,fr,Jean-Patrick Ehouman,en
"@diabymohamed, @nnenna , l'ong @akendewa et moi même lançons 1e collecte pr 1 call center d'urgence http://bit.ly/hguvCn #civsocial #civ2010",2011-04-05 05:18:22 +0000 Tue,2,0,TweetDeck,fr,Jean-Patrick Ehouman,en
@jpehouman tu as des banniere pulicitaire pour faire la promo de civsocial ? nous aimerions l'afficher sur le portail,2011-04-05 05:26:01 +0000 Tue,0,0,Twitter Web Client,fr,LIFEPOLE,fr
#CIVSOCIAL : l'aide #humanitaire en Côte d'Ivoire http://bit.ly/fCs7Ft #civ2010,2011-04-05 05:26:26 +0000 Tue,1,0,Echofon,fr,Françafrique,fr
@jpehouman tu as des bannieres pulicitaires pour faire la promo de civsocial ? nous aimerions l'afficher sur le portail,2011-04-05 05:26:40 +0000 Tue,0,0,Twitter Web Client,fr,LIFEPOLE,fr
@jpehouman @diabymohamed @nnenna @akendewa #civsocial #civ2010 arrête de racketter les gens,2011-04-05 05:30:30 +0000 Tue,0,0,TwitBird,fr,Ouattara a chaud,en
What's going on in abidjan???? #civ2010 #civsocial,2011-04-05 05:42:14 +0000 Tue,0,0,Twitter for BlackBerry®,en,Sekou TOURE,en
"@lifepole_CI si vous êtes webmaster, vous pouvez participer à l'opération en utilisant l'un des 3 widgets #civ2010 #civsocial #civcallcenter",2011-04-05 06:00:23 +0000 Tue,2,1,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Mr BERTRAND DJEMBISSI KAMSU qui vient de donner 10€ pour le call center d'urgence http://bit.ly/hguvCn Total=50€ #civsocial #civ2010,2011-04-05 06:27:02 +0000 Tue,1,1,TweetDeck,fr,Jean-Patrick Ehouman,en
merci à Mme Sylvie da Silva qui vient de donner 50€ pour le call center d'urgence http://bit.ly/hguvCn Total = 100€ #civsocial #civ2010,2011-04-05 06:33:18 +0000 Tue,1,0,TweetDeck,fr,Jean-Patrick Ehouman,en
RT @macmady: Hotline pour l'urgence en #civ2010 mrci pour vos dons http://civsocial.wordpress.com/call-center-civsocial/ #civsocial,2011-04-05 06:51:56 +0000 Tue,1,0,TweetDeck,fr,obamo,en
"Au #CICR et au #MSF, c est plus que jamais le moment d agir a Akouedo et a Agban. De nombreux blesses se signalent,#civsocial,#civ2010",2011-04-05 07:18:13 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"Hello! If u're willing to help our Ivorian friends in Abidjan, visit this project -&gt; http://civsocial.wordpress.com/ #civsocial #civinfo",2011-04-05 07:20:12 +0000 Tue,1,0,Twitter Web Client,en,julieowono,en
Help support #civsocial humanitary action by donation to http://www.gofundme.com/civsocial #civ2010,2011-04-05 07:29:07 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
@JulieOwono: Bonjour! Aidons nos amis à Abidjan: faites un tour sur #civsocial #civ2010 http://bit.ly/hPGWiy #solidarite,2011-04-05 07:30:04 +0000 Tue,0,0,Echofon,fr,Françafrique,fr
"Fatima, Joel, Tantie Adele, Mme Kouabenan, ont deja ete sauve grace a vos tweets.#civsocial,#civ2010, ce n est pas rien. Merci a tous....",2011-04-05 07:31:16 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
"Fatima, Joel, Tantie Adele, Mme Kouabenan, ont deja ete sauve grace a vos tweets.#civsocial,#civ2010, ce n est pas rien. Merci a tous....”",2011-04-05 07:33:26 +0000 Tue,1,0,Twitter for iPhone,fr,Babakool,en
"RT @actreplay: Fatima, Joel, Tantie Adele, Mme Kouabenan, ont deja ete sauve grace a vos tweets.#civsocial,#ci… (cont) http://deck.ly/~qRCgM",2011-04-05 07:34:01 +0000 Tue,0,0,TweetDeck,fr,obamo,en
"#civsocial,#civ2010,Au #CICR et #MSF, c est plus que jamais le moment d agir a Akouedo et a Agban. Des civils blesses se signalent.PLEASE !",2011-04-05 07:43:09 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial,,Au #CICR et #MSF, c est plus que jamais le moment d agir a Akouedo et a Agban. Des civils blesses se signalent.PLEASE !#civ2010",2011-04-05 07:44:08 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"@cartunelo: #civsocial,#civ2010,Au #CICR et #MSF, c est plus que jamais le moment d agir a Akouedo et a Agban.",2011-04-05 07:47:47 +0000 Tue,1,0,Echofon,fr,Françafrique,fr
"S.O.S #msf &#cicr, help & support wounded civilians people in Agban, Akouedo,Adjame & Plateau, #civsocial,#civ2010,PLEASE. They need you.",2011-04-05 07:53:50 +0000 Tue,2,0,Twitter Web Client,en,manasse.dehe,fr
besoin de faire une evacuation d'urgence d'une femme aterme a la riviera qui doit etre cesarisé. Num de contact 02.69.24.89 #civsocial,2011-04-05 08:07:22 +0000 Tue,0,0,Twitter Web Client,fr,Clandestina,en
"#cicr,Une femme a terme a la riviera(doit etre cesarisé) a besoin d etre evacuee d urgences. Num de contact 02.69.24.89 #civsocial,#civ2010",2011-04-05 08:11:46 +0000 Tue,6,0,Twitter Web Client,fr,manasse.dehe,fr
"Quel coté du quartier? Indications STP RE: @cartunelo femme à la Riviera #civsocial,#civ2010",2011-04-05 08:15:55 +0000 Tue,0,0,Twitter Web Client,fr,Nnenna,en
"S.O.S #msf & #cicr, PLEASE help & support wounded civilians people in Agban, Akouedo,Adjame & Plateau, #civsocial,#civ2010, They need you.",2011-04-05 08:16:31 +0000 Tue,3,0,Twitter Web Client,en,manasse.dehe,fr
"Fatima,Joel,Tantie Adele,Mme Kouabenan saved thks 2 your tweets.Its no small thing.Tks 2 all. #civsocial #civ2010 #IvoryCoast via @cartunelo",2011-04-05 08:17:36 +0000 Tue,0,0,TweetDeck,en,Jeffrey (((Allen))),en
"@cartunelo: #cicr,Une femme a terme a la riviera(doit être césarisé) Num de contact 02.69.24.89 #civsocial,#civ2010",2011-04-05 08:20:54 +0000 Tue,0,0,Echofon,fr,PR Newswire,en
Guardian Ivory Coast live blog as Gbagbo's presidential palace is under siege http://bit.ly/gqC6Y5 #civ2010 #civsocial,2011-04-05 08:22:06 +0000 Tue,0,0,TweetDeck,en,Haroon Siddique,en
RT @Haroon_Siddique: Guardian Ivory Coast live blog as Gbagbo's presidential palace is under siege http://bit.ly/gqC6Y5 #civ2010 #civsocial,2011-04-05 08:23:54 +0000 Tue,1,0,TweetDeck,en,Jonathan Haynes,en
"#civsocial,#civ2010,A la Riviera,aux Jardins,Une femme a terme (doit etre cesarisé) a besoin d etre evacuee:02.69.24.89/22.43.45.98,#cicr",2011-04-05 08:26:17 +0000 Tue,5,0,Twitter Web Client,fr,manasse.dehe,fr
@cartunelo #civsocial faut leur envoyer ce message,2011-04-05 08:27:40 +0000 Tue,0,0,Twitter Web Client,fr,y'a rien en face,fr
RT @Haroon_Siddique: Guardian Ivory Coast live blog as Gbagbo's presidential palace is under siege http://bit.ly/gqC6Y5 #civ2010 #civsocial,2011-04-05 08:28:19 +0000 Tue,0,0,TweetDeck,en,Saptarshi Ray,en
"RT @Sanders225: Maman diabétique et hypertendue à Abobo, pour ceux qui peuvent aider 07145908 #civsocial #civ2010",2011-04-05 08:31:49 +0000 Tue,2,0,TweetDeck,fr,obamo,en
@lemondefr Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:32:17 +0000 Tue,2,0,Twitter Web Client,en,Mariam Diaby,fr
"J ai plus d unites. Voici Clinik Procrea a l'entree de la Palmeraie pr ceux ki peuvent call,02 25 29 06.Ils peuvent recup la fem,#civsocial",2011-04-05 08:33:14 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
@TV5MONDEINFO Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:33:17 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
@actus24 Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:33:38 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
@GlobalVoicesFr Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:33:50 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
@France2_Infos Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:34:18 +0000 Tue,2,0,Twitter Web Client,en,Mariam Diaby,fr
@BFMTV Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:34:46 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
@bbcafrique Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:35:20 +0000 Tue,1,0,Twitter Web Client,en,Mariam Diaby,fr
"#civsocial,#civ2010,A la Riviera,aux Jardins,Une femme a terme (doit etre cesarisé) a besoin d etre evacuee:02.69.24.89/22.43.45.98,#cicr”",2011-04-05 08:35:30 +0000 Tue,0,0,Twitter for iPhone,fr,Babakool,en
@BBCAfricaHYS Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:35:30 +0000 Tue,2,0,Twitter Web Client,en,Mariam Diaby,fr
@RFI_Francais Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:36:00 +0000 Tue,2,0,Twitter Web Client,en,Mariam Diaby,fr
"Numero clinique procrea pour accouchement palmeraie 02 25 29 06. J ai plus de credit. Kkun peut call SVP ? merci#civsocial,#civ2010",2011-04-05 08:36:30 +0000 Tue,0,0,Twitter Web Client,fr,manasse.dehe,fr
CA PERMETTRA A UN PLUS GRAND NOMBRE DE SE CONNECTER POUR DONNER DES INFOS UTILES OU APPELER A L'AIDE #civ2010 #civsocial #wifisolidaire,2011-04-05 08:36:40 +0000 Tue,0,0,TweetDeck,fr,Christian H. ROLAND,fr
"@cartunelo‎ Numero clinique procrea pour accouchement palmeraie 02 25 29 06. Kkun peut call SVP ? merc i#civsocial,#civ2010",2011-04-05 08:37:35 +0000 Tue,0,0,Echofon,fr,Françafrique,fr
Alassane Ouattara &gt; John Kerry #civ2010 #civsocial,2011-04-05 08:37:57 +0000 Tue,0,0,Twitter Web Client,fi,REWILD EVERYTHING,en
#wifisolidaire CA PERMETTRA A UN PLUS GRAND NOMBRE DE SE CONNECTER POUR DONNER DES INFOS UTILES OU APPELER A L'AIDE#CIVSOCIAL,2011-04-05 08:39:17 +0000 Tue,2,0,TweetDeck,fr,Christian H. ROLAND,fr
A tous pourai je avoir le num de la pharmacie du bonheur a la riv palmeraie merci. #civsocial #civ2010,2011-04-05 08:39:53 +0000 Tue,1,0,Twitter for BlackBerry®,fr,Super Pipo,en
"Maman diabétique et hypertendue à Abobo, pour ceux qui peuvent aider 07145908 #civsocial #civ2010",2011-04-05 08:39:58 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
"“@Francafrique_: @cartunelo‎ Numero clinique procrea pour accouchement palmeraie 02 25 29 06. Kkun peut call SVP ? merc i#civsocial,#civ2010",2011-04-05 08:40:13 +0000 Tue,0,0,Twitter for iPhone,fr,Babakool,en
@france24 Please help spread the fundraising for humanitary help in Ivory Coast http://civsocial.akendewa.org/ #civ2010 #civsocial,2011-04-05 08:40:30 +0000 Tue,0,0,Twitter Web Client,en,Mariam Diaby,fr
Ne donnez aucun sous a ce soit disant civsocial c'est encore une escroquerie de la part des ivoiriens les plus malhonnête de la #civ2010,2011-04-05 08:40:53 +0000 Tue,1,0,Twitter Web Client,fr,Jean Jacques KOFFI,fr
"#civsocial,#civ2010,#cicr,A la Riviera,aux Jardins,Une femme a terme (doit etre cesarisé) a besoin d etre evacuee:02.69.24.89/22.43.45.98,",2011-04-05 08:40:53 +0000 Tue,2,0,Twitter Web Client,fr,manasse.dehe,fr
"Numero clinique procrea pour accouchement palmeraie 02 25 29 06. J ai plus de credit. Kkun peut call SVP ? merci #civsocial,#civ2010",2011-04-05 08:41:15 +0000 Tue,1,0,Twitter Web Client,fr,manasse.dehe,fr
